flight_id	x	y	z	t	v	heading	ver_v
15	-57162.45095	-6779.356569	2450.903401	16.78944724	300.5432132	88.66536022	-1408
15	-55123.54627	-6732.911861	2358.460329	16.94070352	298.4905566	88.65620101	-1608.002835
15	-53755.79328	-6700.543209	2299.292952	17.0919598	296.5118181	88.64714022	-1464.093029
15	-52803.00959	-6678.567278	2262.090552	17.24321608	294.7799682	88.63911285	-960
15	-51216.20806	-6641.66041	2204.083666	17.39447236	291.2088818	88.62235813	-1024
15	-49848.14776	-6609.16148	2154.978347	17.54572864	287.7962138	88.63379571	-1152
15	-48253.36091	-6571.683754	2084.672624	17.69698492	285.1573409	88.69308957	-1400.709294
15	-47255.85649	-6549.201343	2035.981474	17.84824121	284.0681271	88.73692989	-1664
15	-45963.06232	-6521.604213	1971.224331	17.99949749	282.8107677	88.84519211	-1408.019264
15	-44576.06561	-6493.258623	1913.070978	18.15075377	282.1523232	88.89985321	-1453.369043
15	-42592.6212	-6453.993777	1870.317334	18.30201005	282.3058173	88.90426118	-816.3372996
15	-41372.91742	-6429.418251	1853.681696	18.45326633	282.5059437	88.905023	-312.2302676
15	-40389.84715	-6408.911293	1845.901589	18.60452261	282.620171	88.88028	-151.1563734
15	-39545.27615	-6389.147011	1841.558905	18.75577889	282.7742516	88.62330347	0.880635889
15	-38178.94088	-6322.623823	1836.707671	18.90703518	283.3157376	86.81489731	41.98023221
15	-36298.36951	-6150.63098	1833.848981	19.05829146	284.0495028	83.93159768	61.22356131
15	-34596.86434	-5915.630671	1834.075229	19.20954774	284.4307432	81.38031457	18.6272541
15	-33995.73554	-5807.598614	1834.59109	19.36080402	284.5132151	80.40475173	60.10242703
15	-33147.88613	-5637.749934	1834.559463	19.5120603	284.599563	79.11148097	42.47288399
15	-31317.59197	-5216.189684	1831.456267	19.66331658	284.4588174	76.92353577	-28.78873217
15	-30378.805	-4982.440977	1828.674568	19.81457286	284.34338	76.03417091	0
15	-29527.61792	-4752.104072	1824.341489	19.96582915	284.1835229	75.36561953	0
15	-28677.7664	-4510.649067	1819.438885	20.11708543	283.9737987	74.85947201	-37.68865569
15	-26904.95066	-3984.370654	1804.222955	20.26834171	282.2418822	76.92708131	-704
15	-24980.67185	-3517.798868	1774.930147	20.41959799	277.6723838	81.28366171	-640
15	-23762.43907	-3355.879247	1747.743584	20.57085427	272.8615693	84.09019889	-640
15	-22319.46497	-3222.880473	1715.662738	20.72211055	266.2975198	85.27234628	-640
15	-21277.97125	-3136.6241	1692.292572	20.87336683	261.7069197	85.28412221	-582.6148859
15	-20087.50944	-3037.049113	1663.813716	21.02462312	256.16614	85.17102769	-576
15	-18932.27773	-2938.172733	1633.738078	21.1758794	251.3453391	85.10816072	-587.9639637
15	-18010.01966	-2859.332601	1604.491649	21.32713568	248.1171113	85.17330372	-887.9728498
15	-16473.18711	-2731.025254	1538.912764	21.47839196	245.2137523	85.41865807	-1408
15	-15244.88079	-2635.021412	1473.62506	21.62964824	245.0530809	85.66467236	-1419.905077
15	-14528.95167	-2580.597377	1435.511212	21.78090452	245.0151887	85.7818384	-1258.06376
15	-13525.47699	-2506.525802	1384.288552	21.9321608	244.8275005	85.91156213	-1216
15	-11874.70146	-2390.404511	1312.075744	22.08341709	243.5560652	86.12825938	-1216
15	-11059.59336	-2334.391039	1284.789255	22.23467337	242.8224583	85.92107277	-1053.113673
15	-9260.6407	-2021.134643	1246.159106	22.38592965	242.6139575	77.67752063	-304.4556352
15	-8363.895725	-1728.324095	1234.132874	22.53718593	241.7741505	72.72814033	-253.8373013
15	-7631.660355	-1430.749525	1229.235634	22.68844221	239.8637307	68.38854934	-58.72171487
15	-7122.505606	-1189.11617	1227.261128	22.83969849	238.2782084	65.62240521	40.07207269
15	-5993.084812	-575.8904676	1224.543073	22.99095477	233.8589291	59.41362011	60.78524336
15	-5011.403634	43.65954705	1223.704268	23.14221106	229.3030855	54.51000802	128
15	-3993.953249	788.8304111	1224.460001	23.29346734	223.3548176	52.16695899	1.085315622
15	-2635.831146	1853.67291	1223.970081	23.44472362	214.4312329	51.90987157	-3.260155703
15	-2169.399469	2220.006903	1222.846831	23.5959799	211.6760971	51.89044332	-7.083341686
15	-1324.635094	2887.311331	1203.666245	23.74723618	208.8074591	51.32216371	0
15	-1065.065089	3096.35258	1196.138287	23.89849246	208.1577707	50.58758817	0
15	-401.2989133	3638.98043	1175.820073	24.04974874	206.6268935	48.24706093	-127.978292
15	1037.630862	5016.859673	1125.483398	24.20100503	204.4931166	103.2081065	-469.6823473
15	1616.345882	5739.643312	1101.742172	24.35226131	203.6343846	127.258114	-830.2865673
15	1680.456231	5821.754623	1099.003375	24.50351759	203.546736	130.0217981	-1047.607195
15	1721.512364	5875.358161	1097.206273	24.65477387	203.4915029	131.8336302	-1179.214801
15	1862.722194	6065.514087	1090.849636	24.80603015	203.2984802	138.230036	-1199.141211
15	2628.633949	7338.59398	1050.073932	24.95728643	202.106584	179.9362955	-552.3914855
15	2836.964421	7829.941406	1033.336601	25.10854271	201.7827227	197.2685433	-194.3901454
15	3138.85881	8815.848067	1002.905812	25.25979899	201.008055	229.4886958	-88.99553235
15	3340.837245	9863.659358	973.9159621	25.41105528	200.1982473	261.3196509	-64
15	3273.079206	10982.54643	954.8335919	25.56231156	199.4370375	296.7625006	64
15	2879.836285	12244.05231	951.2391826	25.71356784	198.1253411	338.0838754	0.180563526
15	2491.078889	13175.58572	950.8384146	25.86482412	196.9917076	336.3178433	0
15	2055.618815	14150.22602	951.0660199	26.0160804	195.8712716	335.1275649	0
15	1607.236584	15090.63001	951.7652719	26.16733668	194.869442	333.2906001	0
15	1381.805317	15542.1423	952.109442	26.31859296	194.4107013	331.9299688	0
15	1048.394526	16195.9247	952.3628049	26.46984925	193.7701852	329.6705544	0
15	792.66876	16656.96955	952.3628049	26.62110553	193.28236	327.4737408	0
15	502.5312233	17144.01549	952.3628049	26.77236181	192.6971666	324.565041	0
15	74.27219154	17824.7792	952.3628049	26.92361809	191.8444665	319.5094525	0
15	-483.4000803	18536.78201	952.3628049	27.07487437	190.7986004	312.4820818	0
15	-727.9462194	18823.44162	952.3628049	27.22613065	190.3647001	309.354148	0
15	-1273.679123	19394.06577	952.3628049	27.37738693	189.3837907	302.4237061	0
15	-2218.327683	20166.34612	952.5025584	27.52864322	187.5411691	290.5753012	0
15	-3042.490889	20591.37126	952.3628049	27.6798995	185.7716217	278.5638785	114.5642701
15	-3564.253762	20720.29838	952.2568157	27.83115578	184.5921945	269.1378715	0
15	-4354.174604	20754.00689	950.469877	27.98241206	182.6809904	252.3973773	0
15	-4827.120148	20622.30732	948.5779988	28.13366834	181.5459872	242.475472	26.23213747
15	-5595.856434	20260.93078	943.409206	28.28492462	179.8352593	226.4466898	54.99678261
15	-6236.273797	19663.65897	933.8444646	28.4361809	178.748658	212.8797517	-511.4008989
15	-6740.842199	18759.20491	914.8499999	28.58743719	177.8049386	194.1416798	-448
15	-6859.609095	18184.98769	900.0160715	28.73869347	177.5924993	182.9213027	-512
15	-6886.879382	17498.74661	880.0664739	28.88994975	177.5947191	173.8132652	-466.0397733
15	-6750.164229	16524.8079	850.5667774	29.04120603	177.7213412	164.9187494	-522.3837497
15	-6509.861655	15746.44056	823.4062845	29.19246231	177.189241	159.6266401	-512
15	-6208.445683	14976.81836	793.8731784	29.34371859	175.8445415	157.4485668	-603.8094089
15	-5918.640805	14283.08328	764.5761452	29.49497487	173.4384827	156.3879847	-817.3748651
15	-5570.841517	13493.21062	723.8900294	29.64623116	168.4472536	155.5057896	-1026.269472
15	-5202.784952	12688.50683	681.1211444	29.79748744	161.1681822	154.9535652	-965.6903532
15	-4921.628343	12086.02166	646.5535283	29.94874372	154.3106024	154.686865	-777.3758801
15	-4596.429716	11398.0575	606.7073171	30.1	145.036475	154.47942	-832
16	-208109.4478	-69675.11147	5992.378049	0	402.27343	67.020205	-1984
16	-206621.2903	-69040.80425	5922.15504	0.129648241	402.1378694	67.01972931	-1920
16	-205161.1957	-68417.9138	5849.146372	0.259296482	401.6853443	66.99185958	-1920
16	-203777.8039	-67827.24745	5774.557028	0.388944724	400.5075912	66.97817649	-1920
16	-202238.2086	-67171.02456	5693.014412	0.518592965	398.8505587	67.13805555	-1920
16	-200535.6819	-66476.42458	5596.028814	0.648241206	396.9629388	68.70386436	-1920
16	-199599.7835	-66111.38005	5536.011092	0.777889447	395.9189016	70.18096879	-1984
16	-198521.2679	-65731.48581	5481.254684	0.907537688	395.1105597	71.711155	-1984
16	-196896.4211	-65194.00881	5399.525158	1.03718593	394.0318454	74.20237908	-1984
16	-194857.1071	-64639.49608	5301.335304	1.166834171	393.0353757	76.49929302	-1984
16	-193318.1906	-64276.17958	5230.656985	1.296482412	392.2002025	77.37936674	-1920
16	-192015.156	-63983.89183	5166.991106	1.426130653	391.3680376	77.60887292	-1920
16	-190251.1995	-63595.05965	5071.245625	1.555778894	390.041256	77.50012199	-1967.976243
16	-188889.2063	-63290.94536	4998.613205	1.685427136	388.9042079	77.42714896	-2048
16	-187443.5259	-62965.15106	4916.056399	1.815075377	387.6702167	77.34962957	-1984.190347
16	-186212.474	-62686.73361	4852.081345	1.944723618	386.705842	77.30220663	-2043.696883
16	-184661.2586	-62335.02821	4773.470653	2.074371859	385.5376767	77.28361836	-2048
16	-182757.0587	-61904.07367	4681.120336	2.204020101	383.5366662	77.29052906	-2044.057795
16	-181099.7239	-61530.07043	4616.865473	2.333668342	380.6521574	77.33728096	-1087.107941
16	-179838.3447	-61246.36074	4573.762012	2.463316583	377.5823789	77.39887352	-1024
16	-177917.5117	-60816.48025	4535.760347	2.592964824	372.6528434	77.48782253	-924.8194458
16	-176825.3675	-60573.94016	4522.8648	2.722613065	370.3047131	77.54540375	-48.45733793
16	-175284.953	-60234.15245	4513.987993	2.852261307	368.157479	77.63638637	64
16	-173388.1212	-59818.61929	4511.432927	2.981909548	366.4791716	77.70873625	64
16	-172236.7962	-59567.87435	4511.807653	3.111557789	365.9233236	77.73871016	64
16	-170380.5914	-59163.9841	4512.195122	3.24120603	365.1879617	77.68754339	64
16	-169576.2018	-58987.21912	4512.195122	3.370854271	364.872384	77.49581577	64
16	-168102.223	-58650.15985	4512.195122	3.500502513	364.3176302	76.76771404	-2.910330008
16	-167497.2275	-58508.46021	4512.195122	3.630150754	364.0690842	76.37761379	-64
16	-165632.77	-58037.78774	4512.195122	3.759798995	363.1288997	74.60594633	0
16	-164526.531	-57732.66875	4512.195122	3.889447236	362.5904046	73.27529122	-64
16	-163198.6771	-57330.03098	4512.195122	4.019095477	361.8818796	71.22331332	-64
16	-161467.1974	-56711.80644	4512.195122	4.148743719	360.7674478	67.69136343	-56.39202623
16	-159947.0996	-56031.95818	4511.486678	4.27839196	359.7739671	64.20713078	-3.802305891
16	-158726.5359	-55402.27274	4508.052827	4.408040201	359.0762812	61.23075739	0
16	-157690.6951	-54808.94687	4500.870027	4.537688442	358.3766957	58.98792667	0
16	-157255.0104	-54550.24223	4496.411111	4.667336683	358.1173859	58.12625162	-236.4647348
16	-155454.2269	-53378.31891	4456.62875	4.796984925	357.4745005	55.58043919	-1853.916655
16	-153959.4048	-52339.21641	4375.735135	4.926633166	357.9773623	55.19423234	-2147.4836
16	-153009.4349	-51677.04547	4304.255224	5.056281407	358.366197	55.1988453	-2147.4836
16	-151632.1024	-50717.04944	4208.463995	5.185929648	358.5002702	55.20196129	-1984
16	-150685.6265	-50056.78465	4148.41123	5.315577889	357.4718938	55.18059313	-1607.670192
16	-149329.4173	-49107.97165	4073.856637	5.445226131	355.1272597	55.09791292	-1472
16	-148346.402	-48418.18354	4020.815042	5.574874372	353.1225868	54.99339556	-1472
16	-146815.2368	-47340.41863	3960.989267	5.704522613	350.6399673	54.94799665	-1472
16	-145668.0845	-46533.41472	3933.067573	5.834170854	349.5599267	54.96800959	-630.8466926
16	-144894.1793	-45989.33139	3919.48824	5.963819095	349.0104984	54.98234175	20.15817022
16	-144017.6349	-45373.38529	3909.140245	6.093467337	348.5693919	55.01153016	64
16	-142697.3887	-44446.27862	3900.533774	6.223115578	348.1346874	55.04040274	113.6459642
16	-141278.1572	-43450.40842	3899.171876	6.352763819	347.8346196	55.09427258	64
16	-139688.6609	-42337.21856	3900.986081	6.48241206	347.6036058	55.11800901	62.39432034
16	-139493.8568	-42200.95103	3901.20473	6.612060302	347.5813065	55.12179574	2.861803917
16	-138252.0071	-41332.5955	3902.439024	6.741708543	347.6240892	55.16301818	0
16	-136896.067	-40385.87808	3902.439024	6.871356784	347.6658483	55.20885319	0
16	-135478.1304	-39396.78632	3902.439024	7.001005025	347.6374157	55.27522243	-45.66734611
16	-134700.8744	-38855.84624	3902.439024	7.130653266	347.724373	55.2903868	0
16	-133362.2752	-37924.5465	3902.439024	7.260301508	347.8505	55.3048	0
16	-132418.8886	-37267.78079	3902.439024	7.389949749	347.8505	55.3048	0
16	-130961.157	-36252.9734	3902.439024	7.51959799	347.8806428	55.29763984	0
16	-129712.3518	-35384.25642	3902.439024	7.649246231	348.0666232	55.28296698	0
16	-128605.501	-34613.92584	3902.439024	7.778894472	348.1582721	55.26066804	0
16	-127753.6594	-34020.87331	3902.439024	7.908542714	348.2311046	55.2434065	-49.97290413
16	-126952.0944	-33462.30335	3902.439024	8.038190955	348.3604247	55.21285444	0
16	-125424.1731	-32396.34932	3899.096992	8.167839196	348.5751613	55.15185172	0
16	-124391.51	-31674.56249	3891.312064	8.297487437	348.5436754	55.11555926	12.84307576
16	-123768.1071	-31238.49607	3882.488875	8.427135678	348.4279722	55.10022698	-631.0221938
16	-122139.983	-30097.47424	3834.010624	8.55678392	347.8177116	55.03205387	-1938.314526
16	-121047.1816	-29330.9242	3774.903924	8.686432161	347.2526865	55.06956048	-2112
16	-119998.7496	-28597.77496	3704.799139	8.816080402	346.6642305	55.16787264	-2048
16	-118781.3369	-27749.86813	3624.245197	8.945728643	346.301836	55.28813419	-2048
16	-117471.7658	-26842.70974	3537.012126	9.075376884	345.9151511	55.47142651	-1984
16	-116270.0982	-26013.66727	3457.358643	9.205025126	345.5513246	55.51576891	-2009.685316
16	-115226.9419	-25293.25282	3385.706396	9.334673367	345.1126551	55.46426201	-1984
16	-113912.5791	-24383.39166	3309.29763	9.464321608	343.3064383	55.40400421	-1431.025541
16	-113001.2258	-23750.6559	3268.2717	9.593969849	340.8398065	55.36973705	-762.3756572
16	-111779.831	-22902.89795	3227.480773	9.72361809	336.2536707	55.38265969	-640
16	-110435.0313	-21968.83045	3191.850745	9.853266332	329.8896122	55.34155806	-640
16	-109772.5872	-21508.41107	3174.627197	9.982914573	326.8523168	55.31111912	-704
16	-108880.977	-20888.5678	3148.240357	10.11256281	322.9032705	55.28464388	-642.6713665
16	-107439.4829	-19885.03592	3098.911556	10.24221106	317.4595804	55.26490947	-1280
16	-106513.0233	-19240.22112	3062.530641	10.3718593	314.9886868	55.28523951	-1280
16	-105265.2311	-18372.53761	3019.144472	10.50150754	312.8083919	55.3193688	-950.1003269
16	-104117.0252	-17575.32877	2997.843378	10.63115578	311.0664581	55.33919215	-196.4809655
16	-103503.5793	-17149.81496	2992.338413	10.76080402	310.2416119	55.329131	60.08002908
16	-102054.6003	-16143.95124	2987.804878	10.89045226	308.7967258	55.35579244	64
16	-101180.2885	-15537.5081	2987.804878	11.0201005	308.0581266	55.36710158	64
16	-100081.0535	-14775.08021	2986.665864	11.14974874	307.4692726	55.38731343	0
16	-99700.25997	-14511.03719	2985.571513	11.27939698	307.3526516	55.41694705	0
16	-98756.81047	-13858.38099	2980.240519	11.40904523	307.1597717	55.73614143	-46.35493838
16	-97388.92849	-12943.08268	2964.220659	11.53869347	307.2310026	58.1127223	-782.4678483
16	-96313.79529	-12303.52106	2940.776235	11.66834171	307.435253	62.09273201	-932.8078782
16	-95095.95302	-11749.95907	2904.1272	11.79798995	307.6076867	69.07000779	-896
16	-93861.40749	-11369.6689	2868.477607	11.92763819	307.0022371	75.80747464	-896
16	-92692.64345	-11142.61649	2834.922086	12.05728643	306.0757422	80.10103924	-896
16	-91578.21869	-10983.7895	2800.370677	12.18693467	305.1083832	82.85502184	-960
16	-90368.01443	-10851.18544	2764.888955	12.31658291	304.2558754	84.25649837	-896
16	-89182.13614	-10734.26997	2730.110471	12.44623116	303.8067064	84.3163492	-887.6621566
16	-87994.86885	-10612.3936	2691.49051	12.5758794	303.706047	84.04956319	-896
16	-86706.71063	-10473.69226	2653.348469	12.70552764	303.5300431	83.84258214	-896
16	-86000.77415	-10396.01446	2632.2378	12.83517588	303.3550823	83.74335571	-896
16	-84612.10433	-10240.92404	2590.526246	12.96482412	302.8929375	83.70218006	-896
16	-83501.74166	-10117.87016	2558.123021	13.09447236	302.3114169	84.03817929	-896
16	-82169.18492	-9983.722198	2519.899267	13.2241206	300.9831002	84.79880262	-896
16	-80906.30485	-9874.087301	2484.130755	13.35376884	299.6844976	85.59223971	-960
16	-79667.99063	-9786.940959	2447.003623	13.48341709	298.4792051	86.49779681	-896
16	-78375.82787	-9714.514285	2409.023813	13.61306533	297.3418842	86.94729202	-832
16	-77070.93176	-9647.654822	2369.365645	13.74271357	296.8476136	87.12198538	-896
16	-76176.62972	-9603.262611	2340.899963	13.87236181	296.4500284	87.19760399	-919.878794
16	-74997.85021	-9546.985957	2305.359951	14.00201005	295.9431906	87.22080254	-896
16	-73610.9349	-9477.856933	2262.421287	14.13165829	295.1004475	87.09691519	-833.8094056
16	-72367.67984	-9413.235633	2226.007082	14.26130653	293.778178	86.99351419	-832
16	-71374.76562	-9360.370205	2197.48157	14.39095477	292.6095452	86.93153112	-896
16	-70502.08221	-9312.705061	2170.529879	14.52060302	291.4209942	86.89198774	-939.1258913
16	-69058.14719	-9233.565829	2128.354622	14.65025126	289.479026	86.87166224	-896
16	-67750.70811	-9163.069978	2091.153552	14.7798995	288.200523	86.9302173	-896
16	-66538.58872	-9098.420554	2059.741812	14.90954774	287.1464976	86.95569725	-641.35753
16	-65443.78954	-9040.532967	2033.739749	15.03919598	286.1241535	86.9448856	-576
16	-64650.50234	-8998.822555	2014.85511	15.16884422	285.4164414	86.94378585	-576
16	-63467.10108	-8936.508832	1987.754636	15.29849246	284.5555371	86.97803244	-640
16	-61823.32134	-8848.872831	1955.05603	15.4281407	283.4704839	86.91113135	-576
16	-60694.22534	-8788.392879	1933.85662	15.55778894	282.8426946	86.89414733	-571.8246017
16	-60078.79798	-8756.53526	1921.898492	15.68743719	282.529528	87.0561828	-512
16	-59345.97425	-8720.449971	1907.319305	15.81708543	282.0900183	87.46987102	-512
16	-57400.13998	-8669.783938	1877.104608	15.94673367	280.7582005	88.55401499	-512
16	-55978.48656	-8644.120115	1861.35429	16.07638191	279.9314724	88.5273412	-512
16	-54994.40727	-8630.588217	1852.149157	16.20603015	279.3110511	88.51763568	-504.571919
16	-54209.37079	-8621.717458	1846.333777	16.33567839	278.8781593	88.52336989	2.618484682
16	-53666.36955	-8613.803483	1843.027656	16.46532663	278.6247341	88.54475681	64
16	-52942.75483	-8598.359396	1839.561084	16.59497487	278.3462018	88.54774493	13.94574194
16	-50393.89656	-8533.151487	1833.371116	16.72462312	277.6936676	88.09931845	0
16	-49465.4598	-8502.75869	1833.079268	16.85427136	277.6434468	87.71691561	60.17329517
16	-48385.9283	-8456.329961	1833.717661	16.9839196	277.6743963	87.08399641	22.20429981
16	-47837.65229	-8429.025639	1834.076828	17.11356784	277.7758712	86.75165386	0
16	-46560.10761	-8354.652968	1835.021068	17.24321608	277.9373291	86.62660989	0
16	-46075.60713	-8325.89898	1835.365854	17.37286432	277.9848923	86.61813639	0
16	-45321.64824	-8281.510616	1835.149817	17.50251256	278.0102636	86.62868533	0
16	-43715.82536	-8186.545469	1832.658712	17.6321608	278.1740907	86.62277584	0
16	-42607.96281	-8120.430875	1827.199271	17.76180905	278.3075964	86.61145754	-9.761468132
16	-40931.5062	-8020.482281	1812.35292	17.89145729	278.5415786	86.63715656	-603.1486767
16	-39757.08227	-7952.2667	1793.450656	18.02110553	278.7230416	86.71497582	-704
16	-38842.33225	-7900.578842	1772.324501	18.15075377	278.834639	86.80348164	-704
16	-37611.62012	-7832.730876	1742.022449	18.28040201	278.8084903	86.90317648	-640
16	-36116.80869	-7752.693748	1704.774184	18.41005025	278.5415184	87.01183777	-761.282135
16	-35307.49173	-7710.699832	1682.753784	18.53969849	277.9049433	87.06143007	-646.1097812
16	-34316.85289	-7659.459992	1657.5163	18.66934673	276.8924412	87.02036885	-683.7623449
16	-33597.35263	-7621.871866	1637.088223	18.79899497	276.0162752	86.96656992	-704
16	-32364.65628	-7556.626412	1604.944898	18.92864322	274.4364685	86.85811655	-825.1108749
16	-31115.28364	-7488.028139	1572.388516	19.05829146	272.5670377	86.72277136	-735.9195981
16	-29830.3967	-7414.274644	1540.804545	19.1879397	271.1694196	86.55629584	-768
16	-28954.03728	-7362.141005	1517.723904	19.31758794	270.4389404	86.53362919	-704
16	-27820.78357	-7294.22898	1491.183501	19.44723618	269.618758	86.52332939	-647.4265925
16	-26514.72214	-7214.698487	1458.791739	19.57688442	268.6822264	86.51141678	-576
16	-25548.34312	-7156.342577	1436.349628	19.70653266	268.0586209	86.53568579	-576
16	-24926.79228	-7119.037955	1419.899964	19.8361809	267.4032405	86.60392771	-576
16	-23623.86106	-7041.817209	1387.784658	19.96582915	265.9570804	86.68109592	-576
16	-22807.54098	-6993.752047	1370.083592	20.09547739	265.0759485	86.54129159	-600.7400829
16	-21703.70515	-6916.856893	1345.880136	20.22512563	263.7792635	84.52940189	-576
16	-20811.21535	-6833.637234	1327.15142	20.35477387	262.8118749	81.73694939	-512
16	-19861.07277	-6704.532656	1305.410385	20.48442211	261.725697	76.69806015	-512
16	-18592.68339	-6409.286806	1279.895477	20.61407035	260.672211	69.59835107	-640
16	-17382.16629	-5939.462725	1254.930032	20.74371859	259.4833743	61.15684305	-645.9614758
16	-16316.82009	-5257.630814	1238.058204	20.87336683	258.1274027	55.61796421	-526.5528755
16	-15181.92808	-4430.625845	1227.553873	21.00301508	256.4489789	53.13700138	-13.63736805
16	-14527.6579	-3934.903914	1223.289206	21.13266332	254.974738	52.75413022	53.26681512
16	-14113.4614	-3617.82226	1221.624863	21.26231156	254.046016	52.64785378	54.26998633
16	-13249.23564	-2951.88149	1220.27439	21.3919598	252.0834533	52.54038567	0
16	-12324.85269	-2239.115768	1220.27439	21.52160804	250.1922442	52.51092143	0
16	-11380.06859	-1509.773075	1220.275689	21.65125628	248.3728843	52.47222346	0
16	-10696.46067	-981.33879	1221.029876	21.78090452	247.2094507	52.43515474	-63.88857083
16	-10508.2036	-835.6384077	1221.231454	21.91055276	246.9001368	52.4187103	35.3664767
16	-9407.00737	18.18253464	1222.386884	22.04020101	245.1352404	52.34168929	3.375491635
16	-8555.082741	680.5138918	1222.942073	22.16984925	244.1782266	52.26885699	0
16	-7543.322782	1468.458634	1222.086881	22.29949749	243.5290334	52.21353314	32.25294766
16	-7024.269404	1872.902488	1220.482172	22.42914573	243.2952896	52.17479063	-61.25878766
16	-6275.626644	2457.081224	1212.92144	22.55879397	242.9133028	52.13239838	0
16	-5934.11334	2723.927449	1207.445972	22.68844221	242.6590079	52.12087636	0
16	-5109.839305	3368.942947	1195.291447	22.81809045	242.0497699	52.09807104	-517.3273322
16	-3997.177675	4239.69673	1174.065934	22.94773869	241.035073	52.09875156	-760.8990604
16	-3763.315796	4422.662032	1168.519845	23.07738693	240.7812381	52.09316954	-708.0976907
16	-2998.657362	5020.741357	1146.800064	23.20703518	240.0482483	52.09542669	-768
16	-2000.740623	5801.466624	1112.058186	23.33668342	238.842521	52.10978221	-768
16	-1152.98933	6464.306323	1079.696349	23.46633166	237.7481562	52.12057246	-802.8940825
16	-664.1824382	6846.395342	1060.479562	23.5959799	236.9849545	52.13937725	-704
16	436.2814806	7706.320892	1023.989021	23.72562814	235.3470751	52.17274747	-772.0911793
16	1095.926119	8220.805677	996.4068067	23.85527638	234.1131984	51.88602466	-878.6883088
16	2091.029031	9152.178355	954.5463715	23.98492462	230.2607354	44.73349503	-503.77012
16	2837.521305	10008.37869	919.4025729	24.11457286	225.5743172	76.78562183	-960
16	3129.64712	10398.7909	904.4003446	24.24422111	223.4546125	100.82858	-460.8120576
16	3244.796828	10570.55095	897.4713999	24.37386935	222.4133126	111.4115038	-324.5259862
16	3543.923104	11128.5607	875.3094193	24.50351759	218.8723657	146.7054802	-896
16	3989.617192	12347.43451	820.1135688	24.63316583	212.2740192	222.7875126	-1024
16	3945.608651	13363.50275	781.2555641	24.76281407	207.9757185	286.2478094	-1090.022867
16	3643.626539	14183.09692	752.175194	24.89246231	205.6562721	339.8484581	-723.2999176
16	3351.474814	14890.77784	727.8378132	25.02211055	203.834408	336.4756679	-320
16	3129.148453	15380.27247	712.6310157	25.15175879	202.726588	335.3192852	-335.9916372
16	2917.035634	15838.65567	698.315276	25.28140704	201.6410527	334.8643702	-512
16	2343.632286	17063.42544	668.7516366	25.41105528	198.4153934	334.431023	-576
16	1876.475586	17997.45218	644.6516463	25.54070352	195.4649567	331.9481818	-581.8146808
16	1528.369075	18575.66234	625.3323177	25.67035176	192.9088692	325.7983365	-575.0083076
16	1014.113962	19235.34955	600.9908537	25.8	189.95126	316.414375	-448
17	129283.0273	-76445.71835	5998.856707	0	0	0	0
17	127837.262	-75652.97859	5968.246761	0.109882747	0	0	0
17	127414.8386	-75421.69559	5959.427571	0.219765494	0	0	0
17	126539.8434	-74951.70258	5940.252865	0.329648241	0	0	0
17	125134.1029	-74207.85822	5910.4848	0.439530988	0	0	0
17	123662.2492	-73428.76165	5879.774195	0.549413735	0	0	0
17	121907.4023	-72500.29046	5842.247198	0.659296482	0	0	0
17	120830.6993	-71930.34697	5819.776272	0.769179229	0	0	0
17	120033.5801	-71510.03895	5802.542426	0.879061977	0	0	0
17	118972.1608	-70948.30953	5779.417354	0.988944724	0	0	0
17	118062.8272	-70469.26943	5759.663476	1.098827471	0	0	0
17	117618.9944	-70235.12068	5750.646592	1.208710218	0	0	0
17	115903.0455	-69331.14883	5716.028344	1.318592965	0	0	0
17	114606.2486	-68646.29021	5689.275095	1.428475712	0	0	0
17	113089.5693	-67845.85796	5657.145068	1.538358459	0	0	0
17	112280.331	-67419.33093	5639.94964	1.648241206	0	0	0
17	111512.5063	-67015.71689	5623.957357	1.758123953	0	0	0
17	110732.202	-66604.68826	5607.682728	1.8680067	0	0	0
17	109666.9674	-66042.31192	5585.677903	1.977889447	0	0	0
17	108491.7961	-65424.14482	5561.013507	2.087772194	0	0	0
17	106746.8955	-64504.84592	5523.042617	2.197654941	0	0	0
17	105808.1256	-64010.56794	5502.208716	2.307537688	0	0	0
17	104923.4841	-63545.09912	5482.578269	2.417420436	0	0	0
17	103853.4855	-62982.03254	5459.663733	2.527303183	0	0	0
17	102565.8279	-62303.49523	5432.371547	2.63718593	0	0	0
17	101423.3514	-61701.53936	5407.959823	2.747068677	0	0	0
17	100944.6584	-61449.58474	5397.606485	2.856951424	0	0	0
17	100420.4711	-61173.39914	5386.40494	2.966834171	0	0	0
17	98943.92006	-60397.26908	5354.329771	3.076716918	0	0	0
17	97534.66213	-59656.69342	5322.551173	3.186599665	0	0	0
17	95671.86331	-58678.28994	5268.429924	3.296482412	0	0	0
17	94902.89517	-58275.47135	5235.577705	3.406365159	0	0	0
17	93798.13081	-57696.9349	5184.440399	3.516247906	0	0	0
17	92513.22454	-57023.80412	5116.684347	3.626130653	0	0	0
17	91700.40423	-56597.6461	5071.510686	3.7360134	0	0	0
17	90930.70965	-56193.30067	5025.45768	3.845896147	0	0	0
17	90253.72578	-55839.65554	4982.733764	3.955778894	0	0	0
17	88857.48407	-55108.72904	4886.805146	4.065661642	0	0	0
17	87942.496	-54630.11502	4821.083919	4.175544389	0	0	0
